	GSM1017517_H1D3_OS.CEL.gz	GSM1017518_H2D3_OS.CEL.gz	GSM1017519_H3D3_OS.CEL.gz	GSM1017520_H4D3_OS.CEL.gz	GSM1017521_H5D3_OS.CEL.gz	GSM1017522_H6D3_OS.CEL.gz	GSM1017523_H7D3_OS.CEL.gz	GSM1017524_H8D3_OS.CEL.gz	GSM1017525_H9D3_OS.CEL.gz	GSM1017526_H10D3_OS.CEL.gz	GSM1017527_H11D3_OS.CEL.gz	GSM1017528_H1D3_TIO.CEL.gz	GSM1017529_H2D3_TIO.CEL.gz	GSM1017530_H3D3_TIO.CEL.gz	GSM1017531_H4D3_TIO.CEL.gz	GSM1017532_H5D3_TIO.CEL.gz	GSM1017533_H6D3_TIO.CEL.gz	GSM1017534_H7D3_TIO.CEL.gz	GSM1017535_H8D3_TIO.CEL.gz	GSM1017536_H9D3_TIO.CEL.gz	GSM1017537_H10D3_TIO.CEL.gz	GSM1017538_H11D3_TIO.CEL.gz	GSM1017539_H1D7_OS.CEL.gz	GSM1017540_H2D7_OS.CEL.gz	GSM1017541_H3D7_OS.CEL.gz	GSM1017542_H4D7_OS.CEL.gz	GSM1017543_H5D7_OS.CEL.gz	GSM1017544_H6D7_OS.CEL.gz	GSM1017545_H7D7_OS.CEL.gz	GSM1017546_H8D7_OS.CEL.gz	GSM1017547_H9D7_OS.CEL.gz	GSM1017548_H10D7_OS.CEL.gz	GSM1017549_H11D7_OS.CEL.gz	GSM1017550_H1D7_TIO.CEL.gz	GSM1017551_H2D7_TIO.CEL.gz	GSM1017552_H3D7_TIO.CEL.gz	GSM1017553_H4D7_TIO.CEL.gz	GSM1017554_H5D7_TIO.CEL.gz	GSM1017555_H6D7_TIO.CEL.gz	GSM1017556_H7D7_TIO.CEL.gz	GSM1017557_H8D7_TIO.CEL.gz	GSM1017558_H9D7_TIO.CEL.gz	GSM1017559_H10D7_TIO.CEL.gz	GSM1017560_H11D7_TIO.CEL.gz
7923562	3.99666924391248	3.73071056457122	4.6634575514138	4.70166463600255	4.33827863726777	4.66100930295581	6.5449665731801	4.74096963646753	3.9902274891563	4.12210617601801	3.41419279738482	4.76265786489332	4.27268812982742	4.98579093653779	3.58149269237903	3.78643154734581	4.2410799441801	5.05983734740533	4.03987952434076	3.50801436766211	3.86846122503772	4.44800282711301	8.62989485148242	3.94993535115489	7.14349851967016	7.2830503399007	6.87940054571573	3.8697537342587	10.7864003486063	10.9662130319451	4.37020821381658	4.76315727618013	7.38116076553808	7.61061015336965	8.16735982143378	10.3914571642815	6.48580601082173	4.85491662135171	4.20008546788849	11.3333976536534	10.5308767041396	5.22072822417472	8.84749178087466	9.20750100594559
7937990	9.06614356648394	11.2589519461605	10.1440332946232	6.76460391759748	8.30630988786676	6.44868591754966	6.12786905376556	11.6085577954737	10.1954898202663	8.75887471779797	8.94476994163262	8.88049336026778	11.1858692789355	8.48287096371734	7.45010391842291	9.98366809802996	5.83151827062444	6.72685420247126	11.2561564105478	11.126727468184	7.77414918680134	9.01055242551709	10.7707676711951	11.5353953368505	6.64272415174864	8.60431385008243	6.05863911161169	6.71976470966357	7.17533680144495	8.5599134625639	9.28621911007889	8.86566888671507	7.9882024126988	11.6313478015833	11.4340222291366	7.32736810508436	9.92652439113543	8.013963671235	8.50603022706251	6.5185621041025	10.5471629967794	9.24992625217899	6.57088544929868	7.65856853763196
7937993	9.06614356648394	11.2589519461605	10.1440332946232	6.76460391759748	8.30630988786676	6.44868591754966	6.12786905376556	11.6085577954737	10.1954898202663	8.75887471779797	8.94476994163262	8.88049336026778	11.1858692789355	8.48287096371734	7.45010391842291	9.98366809802996	5.83151827062444	6.72685420247126	11.2561564105478	11.126727468184	7.77414918680134	9.01055242551709	10.7707676711951	11.5353953368505	6.64272415174864	8.60431385008243	6.05863911161169	6.71976470966357	7.17533680144495	8.5599134625639	9.28621911007889	8.86566888671507	7.9882024126988	11.6313478015833	11.4340222291366	7.32736810508436	9.92652439113543	8.013963671235	8.50603022706251	6.5185621041025	10.5471629967794	9.24992625217899	6.57088544929868	7.65856853763196
7946048	9.65429370982126	11.3977634612745	10.4085346899915	7.91852124467076	8.72117286647097	6.91091860979579	6.40100395826681	11.5967882476066	10.6340573622519	9.35374784893746	9.21875235623772	9.59941629098308	11.309642059344	8.87739283830229	8.49099632592037	10.3152376404266	6.61550470531327	7.20463436737538	11.3485509242393	11.3432761534826	8.33367335667927	9.39033285522808	10.8715552508103	11.6078059810006	7.78548952420401	9.18379532694658	6.66558772134284	7.51094208755587	7.56757851724487	8.70281252441649	9.59159872754197	9.38881330839251	8.60814195145191	11.6184505426702	11.5665830838927	7.73297661140165	10.2931455079596	8.54577492520106	8.83614766975996	7.2582378893085	10.7842598278665	9.60057317462487	7.68111825612268	8.13641310331755
7946054	9.65429370982126	11.3977634612745	10.4085346899915	7.91852124467076	8.72117286647097	6.91091860979579	6.40100395826681	11.5967882476066	10.6340573622519	9.35374784893746	9.21875235623772	9.59941629098308	11.309642059344	8.87739283830229	8.49099632592037	10.3152376404266	6.61550470531327	7.20463436737538	11.3485509242393	11.3432761534826	8.33367335667927	9.39033285522808	10.8715552508103	11.6078059810006	7.78548952420401	9.18379532694658	6.66558772134284	7.51094208755587	7.56757851724487	8.70281252441649	9.59159872754197	9.38881330839251	8.60814195145191	11.6184505426702	11.5665830838927	7.73297661140165	10.2931455079596	8.54577492520106	8.83614766975996	7.2582378893085	10.7842598278665	9.60057317462487	7.68111825612268	8.13641310331755
7951217	3.60049350830274	5.37246624966518	3.55976599125131	3.54852086657059	4.75811784449889	3.5973048714917	6.1935369190055	8.4591355045756	4.24539418341373	3.3527569053545	5.88653780817267	4.26171444508683	4.64113846823904	9.26639521273007	4.02613489079326	4.65265435906225	3.62182034901734	4.94196620544783	5.53907492622288	5.12026540768071	3.87739497532937	7.4909481874881	8.03096940085596	6.29836108106855	10.3962967780296	9.17562908101003	8.9177379797652	4.41214127096188	9.42717015132795	9.9592969149297	6.27184409203303	7.82750461808789	10.4450224175532	8.29540492259133	10.1783471747866	11.0948701534289	9.4737854540755	6.68162388691094	4.32843076729699	10.1804073833823	10.3445496465372	9.28422219230055	10.0575787020142	10.5467966864059
7951246	3.33616848151608	3.54636672212706	3.16436177718164	3.32625850403388	4.38142619638414	3.69401201991431	4.84529319058041	5.68746617060346	3.62221673271394	3.58109823511533	4.90470720545014	4.28119569355918	3.23438893799813	4.9912213411341	4.27081406499395	4.16785771388635	3.56712641696317	3.49596895175511	3.8586650763985	4.12785030721332	3.08275901596262	4.36963103726425	4.41832615414354	4.64942428991294	6.40224068340316	7.10249147909774	7.65813625116512	5.03936597817304	6.52576836977297	7.31233294833978	3.97820287112783	4.58565938596007	7.88239366451787	3.17191438019684	7.74473558686445	7.58069306175453	6.51927490454133	4.79313697030792	3.41379438953446	6.68385940163774	7.97995895815069	6.52715911463873	7.44340486735391	8.08203636572049
7951297	2.71613406962281	2.28104052340452	2.74917177478036	3.13560608766756	3.13560608766756	4.41482781709367	4.60833220929338	3.77777854606861	2.68684546435943	2.42521215691759	3.97301815487879	3.2234239147077	2.9878703123241	3.39649253029943	3.51912494401279	3.09369591257671	3.74350979500611	2.72896749994632	2.88139639591259	2.6131783250462	3.03659285632952	3.81129342205937	7.41256109435583	5.05379792402327	9.47131287144611	9.05701160303986	8.74728890670889	3.6893933827885	9.50570074685827	8.79195572339046	4.19787370475315	6.96803203547856	9.6366973657975	7.87490873553734	8.19366508285833	9.24563034128802	8.78162372769312	5.62956549071659	3.91282509969321	10.026936748028	9.17621183095881	8.07010738703274	8.64728334554628	9.75901857602201
7964834	5.05399268118268	5.98382434467549	4.44813488995142	3.89680813415433	6.10647043865764	4.18770890124746	5.67199213930298	7.05841705713494	5.20032040340296	4.39211922151158	6.5187020608942	4.42692990782452	4.67400318320282	7.69413406291086	4.16930196046205	5.23977177362783	3.8471615943531	5.22406710030856	4.57546638205742	5.77526525957387	3.73175317677905	6.58592935041849	6.03270833740949	5.47436130962527	6.42892236802516	7.48060026711933	7.74744420441009	5.21700768666199	7.84787358703465	8.43639441856593	6.56951858850671	6.10795715764341	8.109506923559	5.13609047074118	8.21098274691897	8.28860166375331	7.0667372531156	5.85593083673518	5.21199960632655	8.07422043221715	8.5398841026006	7.5675497851796	8.55964340867232	8.6339638995542
7965403	4.31171827650314	8.0475459326237	3.64008291459213	4.23700997450964	3.81846758288007	4.78381936055306	4.00046453201718	3.42127461656924	3.58805149316838	5.36966331479392	3.33427280819735	3.56363904846167	4.55666816659325	2.72189853352582	3.42533331883689	3.82227320528233	4.03671624953458	5.03244836283685	4.26636470587828	3.16588710911902	4.59329114954385	2.92676558721601	7.76376854854695	8.14571015270234	4.00831865532638	6.76278841844359	4.95560566728359	7.89624892952359	9.62725651374626	9.04809503525265	8.70871854657719	7.22271357515549	7.76919316966215	6.36945608172046	6.7922223986085	7.16191677899976	5.17018533797917	6.10391386781065	7.6414690244621	8.74209705605931	8.51913102809943	7.00951520156929	8.84410613120185	8.36038602900179
